exercice;département;commune rurale;commune touristique;tranche revenu par habitant;commune;agrégat; montant ;population; montant par habitant 
2023;Calvados;Oui;Non;2;Soliers;Ventes de biens et services; 392 622,28 € ;2109; 186,17 € 
2023;Calvados;Oui;Non;2;Sommervieu;Ventes de biens et services; 17 542,00 € ;1010; 17,37 € 
2023;Calvados;Oui;Non;2;Thaon;Ventes de biens et services; 176 577,86 € ;1829; 96,54 € 
2023;Calvados;Oui;Non;1;Tilly-sur-Seulles;Ventes de biens et services; 16 093,13 € ;1789; 9,00 € 
2023;Calvados;Oui;Non;2;Ver-sur-Mer;Ventes de biens et services; 36 677,70 € ;1684; 21,78 € 
2023;Manche;Oui;Non;1;Lessay;Ventes de biens et services; 146 101,17 € ;2294; 63,69 € 
2023;Manche;Oui;Non;1;Moyon Villages;Ventes de biens et services; 136 070,53 € ;1478; 92,06 € 
2023;Manche;Oui;Non;1;Montsenelle;Ventes de biens et services; 59 668,32 € ;1433; 41,64 € 
2023;Manche;Oui;Non;1;Orval sur Sienne;Ventes de biens et services; 20 611,49 € ;1205; 17,10 € 
2023;Manche;Oui;Non;1;Saint-Jean-d'Elle;Ventes de biens et services; 158 774,39 € ;2583; 61,47 € 
2023;Manche;Oui;Non;1;Thèreval;Ventes de biens et services; 127 551,66 € ;1838; 69,40 € 
2023;Manche;Oui;Non;1;Romagny Fontenay;Ventes de biens et services; 66 328,58 € ;1313; 50,52 € 
2023;Manche;Oui;Non;1;Gonneville-Le Theil;Ventes de biens et services; 44 742,05 € ;1558; 28,72 € 
2023;Manche;Oui;Non;1;Percy-en-Normandie;Ventes de biens et services; 195 979,87 € ;2709; 72,34 € 
2023;Manche;Oui;Non;2;Vicq-sur-Mer;Ventes de biens et services; 2 703,62 € ;1077; 2,51 € 
2023;Manche;Oui;Non;1;Le Teilleul;Ventes de biens et services; 111 230,34 € ;1690; 65,82 € 
2023;Manche;Oui;Non;1;Sartilly-Baie-Bocage;Ventes de biens et services; 109 592,58 € ;2891; 37,91 € 
2023;Manche;Oui;Non;1;Terre-et-Marais;Ventes de biens et services; 58 981,07 € ;1350; 43,69 € 
2023;Manche;Oui;Non;1;Juvigny les Vallées;Ventes de biens et services; 67 835,13 € ;1722; 39,39 € 
2023;Manche;Oui;Non;1;Canisy;Ventes de biens et services; 115 443,92 € ;1803; 64,03 € 
2023;Manche;Oui;Non;1;Remilly Les Marais;Ventes de biens et services; 19 434,56 € ;1071; 18,15 € 
2023;Manche;Oui;Non;1;Tessy-Bocage;Ventes de biens et services; 282 563,92 € ;2282; 123,82 € 
2023;Manche;Oui;Non;1;Gavray-sur-Sienne;Ventes de biens et services; 188 476,24 € ;2006; 93,96 € 
2023;Manche;Oui;Non;2;Tourneville-sur-Mer;Ventes de biens et services; 43 749,37 € ;1696; 25,80 € 
2023;Manche;Oui;Non;1;Barenton;Ventes de biens et services; 98 716,79 € ;1241; 79,55 € 
2023;Manche;Oui;Non;2;La Barre-de-Semilly;Ventes de biens et services; 135 806,94 € ;1065; 127,52 € 
2023;Manche;Oui;Non;1;Brécey;Ventes de biens et services; 425 286,27 € ;2313; 183,87 € 
2023;Manche;Oui;Non;3;Bretteville;Ventes de biens et services; 63 871,17 € ;1070; 59,69 € 
2023;Manche;Oui;Non;2;Brix;Ventes de biens et services; 144 163,09 € ;2198; 65,59 € 
2023;Manche;Oui;Non;1;Cérences;Ventes de biens et services; 104 154,63 € ;1809; 57,58 € 
2023;Manche;Oui;Non;1;Cerisy-la-Forêt;Ventes de biens et services; 101 254,71 € ;1054; 96,07 € 
2023;Manche;Oui;Non;1;Cerisy-la-Salle;Ventes de biens et services; 103 485,59 € ;1025; 100,96 € 
2023;Manche;Oui;Non;2;Couville;Ventes de biens et services; 130 630,95 € ;1204; 108,50 € 
2023;Manche;Oui;Non;1;Créances;Ventes de biens et services; 102 375,51 € ;2108; 48,57 € 
2023;Manche;Oui;Non;2;Digosville;Ventes de biens et services; 56 853,82 € ;1666; 34,13 € 
2023;Manche;Oui;Non;1;Domjean;Ventes de biens et services; 30 229,95 € ;1027; 29,44 € 
2023;Manche;Oui;Non;2;Fermanville;Ventes de biens et services; 104 725,58 € ;1305; 80,25 € 
2023;Manche;Oui;Non;1;Flamanville;Ventes de biens et services; 87 169,90 € ;1789; 48,73 € 
2023;Manche;Oui;Non;1;Folligny;Ventes de biens et services; 90 619,25 € ;1121; 80,84 € 
2023;Manche;Oui;Non;1;Hambye;Ventes de biens et services; 67 991,15 € ;1113; 61,09 € 
2023;Manche;Oui;Non;1;La Haye-Pesnel;Ventes de biens et services; 363 987,73 € ;1289; 282,38 € 
2023;Manche;Oui;Non;1;Les Loges-Marchis;Ventes de biens et services; 29 233,69 € ;1169; 25,01 € 
2023;Manche;Oui;Non;1;Montebourg;Ventes de biens et services; 18 083,53 € ;2177; 8,31 € 
2023;Manche;Oui;Non;2;Pirou;Ventes de biens et services; 259 556,99 € ;1466; 177,05 € 
2023;Manche;Oui;Non;1;Rauville-la-Bigot;Ventes de biens et services; 97 580,98 € ;1123; 86,89 € 
2023;Manche;Oui;Non;2;Saint-Gilles;Ventes de biens et services; 90 080,66 € ;1007; 89,45 € 
2023;Manche;Oui;Non;1;Saint-Jean-des-Champs;Ventes de biens et services; 267 818,08 € ;1517; 176,54 € 
2023;Manche;Oui;Non;1;Saint-Pierre-Église;Ventes de biens et services; 103 504,55 € ;1849; 55,98 € 
2023;Manche;Oui;Non;2;Saint-Planchers;Ventes de biens et services; 100 291,19 € ;1471; 68,18 € 
2023;Manche;Oui;Non;1;Saint-Quentin-sur-le-Homme;Ventes de biens et services; 108 701,32 € ;1388; 78,32 € 
2023;Manche;Oui;Non;1;Saint-Sauveur-le-Vicomte;Ventes de biens et services; 306 570,69 € ;2115; 144,95 € 
2023;Manche;Oui;Non;1;Sottevast;Ventes de biens et services; 77 838,69 € ;1462; 53,24 € 
2023;Manche;Oui;Non;2;Surtainville;Ventes de biens et services; 149 198,36 € ;1185; 125,91 € 
2023;Manche;Oui;Non;2;Teurthéville-Hague;Ventes de biens et services; 15 826,16 € ;1055; 15,00 € 
2023;Orne;Oui;Non;1;Boischampré;Ventes de biens et services; 13 122,40 € ;1226; 10,70 € 
2023;Orne;Oui;Non;1;Les Monts d'Andaine;Ventes de biens et services; 203 596,30 € ;1769; 115,09 € 
2023;Orne;Oui;Non;2;Écouves;Ventes de biens et services; 138 227,78 € ;1699; 81,36 € 
2023;Orne;Oui;Non;1;Perche en Nocé;Ventes de biens et services; 111 275,66 € ;2073; 53,68 € 
2023;Orne;Oui;Non;1;Sablons sur Huisne;Ventes de biens et services; 90 224,31 € ;2046; 44,10 € 
2023;Orne;Oui;Non;2;Rémalard en Perche;Ventes de biens et services; 52 879,68 € ;1940; 27,26 € 
2023;Orne;Oui;Non;1;Putanges-le-Lac;Ventes de biens et services; 48 405,14 € ;2172; 22,29 € 
2023;Orne;Oui;Non;2;Longny les Villages;Ventes de biens et services; 93 796,08 € ;2978; 31,50 € 
2023;Orne;Oui;Non;1;Passais Villages;Ventes de biens et services; 70 675,29 € ;1179; 59,95 € 
2023;Orne;Oui;Non;1;Juvigny Val d'Andaine;Ventes de biens et services; 113 223,60 € ;2177; 52,01 € 
2023;Orne;Oui;Non;1;Belforêt-en-Perche;Ventes de biens et services; 59 760,11 € ;1559; 38,33 € 
2023;Orne;Oui;Non;1;Écouché-les-Vallées;Ventes de biens et services; 29 063,75 € ;2251; 12,91 € 
2023;Orne;Oui;Non;1;Mortrée;Ventes de biens et services; 81 645,50 € ;1167; 69,96 € 
2023;Orne;Oui;Non;1;Aube;Ventes de biens et services; 61 863,13 € ;1304; 47,44 € 
2023;Orne;Oui;Non;1;Bellou-en-Houlme;Ventes de biens et services; 47 306,90 € ;1083; 43,68 € 
2023;Orne;Oui;Non;1;Berd'huis;Ventes de biens et services; 171 073,78 € ;1109; 154,26 € 
2023;Orne;Oui;Non;1;Bretoncelles;Ventes de biens et services; 102 150,95 € ;1505; 67,87 € 
2023;Orne;Oui;Non;1;Briouze;Ventes de biens et services; 9 339,25 € ;1548; 6,03 € 
2023;Orne;Oui;Non;1;Ceaucé;Ventes de biens et services; 95 638,68 € ;1187; 80,57 € 
2023;Orne;Oui;Non;1;Ceton;Ventes de biens et services; 86 186,95 € ;1792; 48,10 € 
2023;Orne;Oui;Non;1;Chanu;Ventes de biens et services; 13 127,53 € ;1276; 10,29 € 
2023;Orne;Oui;Non;1;La Ferrière-aux-Étangs;Ventes de biens et services; 148 698,24 € ;1573; 94,53 € 
2023;Orne;Oui;Non;1;Gacé;Ventes de biens et services; 92 997,40 € ;1855; 50,13 € 
2023;Orne;Oui;Non;1;Lonlay-l'Abbaye;Ventes de biens et services; 38 544,94 € ;1156; 33,34 € 
2023;Orne;Oui;Non;2;Lonrai;Ventes de biens et services; 5 914,57 € ;1163; 5,09 € 
2023;Orne;Oui;Non;1;Magny-le-Désert;Ventes de biens et services; 8 806,12 € ;1417; 6,21 € 
2023;Orne;Oui;Non;1;Messei;Ventes de biens et services; 46 789,68 € ;1900; 24,63 € 
2023;Orne;Oui;Non;1;Rânes;Ventes de biens et services; 29 686,50 € ;1044; 28,44 € 
2023;Orne;Oui;Non;1;Saint-Bômer-les-Forges;Ventes de biens et services; 23 958,86 € ;1062; 22,56 € 
2023;Orne;Oui;Non;1;Saint-Denis-sur-Sarthon;Ventes de biens et services; 63 989,71 € ;1144; 55,94 € 
2023;Orne;Oui;Non;1;Sainte-Gauburge-Sainte-Colombe;Ventes de biens et services; 2 363,16 € ;1045; 2,26 € 
2023;Orne;Oui;Non;1;Trun;Ventes de biens et services; 4 534,14 € ;1290; 3,51 € 
2023;Calvados;Oui;Non;3;Colomby-Anguerny;Autres dépenses de fonctionnement; 58 860,16 € ;1276; 46,13 € 
2023;Calvados;Oui;Non;1;Balleroy-sur-Drôme;Autres dépenses de fonctionnement; 103 654,97 € ;1421; 72,95 € 
2023;Calvados;Oui;Non;1;Caumont-sur-Aure;Autres dépenses de fonctionnement; 133 307,32 € ;2420; 55,09 € 
2023;Calvados;Oui;Non;1;Méry-Bissières-en-Auge;Autres dépenses de fonctionnement; 85 354,83 € ;1091; 78,24 € 
2023;Calvados;Oui;Non;1;Aurseulles;Autres dépenses de fonctionnement; 105 135,71 € ;1921; 54,73 € 
2023;Calvados;Oui;Non;2;Valambray;Autres dépenses de fonctionnement; 117 011,44 € ;1739; 67,29 € 
2023;Calvados;Oui;Non;2;Val d'Arry;Autres dépenses de fonctionnement; 96 489,21 € ;2446; 39,45 € 
2023;Calvados;Oui;Non;2;Moulins-en-Bessin;Autres dépenses de fonctionnement; 67 482,28 € ;1114; 60,58 € 
2023;Calvados;Oui;Non;2;Ponts sur Seulles;Autres dépenses de fonctionnement; 60 201,38 € ;1238; 48,63 € 
2023;Calvados;Oui;Non;1;Laize-Clinchamps;Autres dépenses de fonctionnement; 108 336,29 € ;2161; 50,13 € 
2023;Calvados;Oui;Non;1;Creully sur Seulles;Autres dépenses de fonctionnement; 105 078,37 € ;2322; 45,25 € 
2023;Calvados;Oui;Non;1;Dialan sur Chaîne;Autres dépenses de fonctionnement; 64 149,99 € ;1039; 61,74 € 
2023;Calvados;Oui;Non;1;Seulline;Autres dépenses de fonctionnement; 62 012,30 € ;1334; 46,49 € 
2023;Calvados;Oui;Non;2;Le Castelet;Autres dépenses de fonctionnement; 84 023,19 € ;1737; 48,37 € 
2023;Calvados;Oui;Non;1;Cesny-les-Sources;Autres dépenses de fonctionnement; 71 592,40 € ;1384; 51,73 € 
2023;Calvados;Oui;Non;2;Cambremer;Autres dépenses de fonctionnement; 67 746,08 € ;1358; 49,89 € 
2023;Calvados;Oui;Non;1;Castine-en-Plaine;Autres dépenses de fonctionnement; 88 144,23 € ;1732; 50,89 € 
2023;Calvados;Oui;Non;2;Amayé-sur-Orne;Autres dépenses de fonctionnement; 46 549,90 € ;1088; 42,78 € 
2023;Calvados;Oui;Non;2;Amfreville;Autres dépenses de fonctionnement; 85 972,70 € ;1397; 61,54 € 
2023;Calvados;Oui;Non;2;Audrieu;Autres dépenses de fonctionnement; 44 974,58 € ;1145; 39,28 € 
2023;Calvados;Oui;Non;2;Authie;Autres dépenses de fonctionnement; 67 049,37 € ;1714; 39,12 € 
2023;Calvados;Oui;Non;2;Basly;Autres dépenses de fonctionnement; 66 503,88 € ;1082; 61,46 € 
2023;Calvados;Oui;Non;2;Bavent;Autres dépenses de fonctionnement; 115 768,51 € ;1946; 59,49 € 
2023;Calvados;Oui;Non;1;Bourguébus;Autres dépenses de fonctionnement; 101 020,05 € ;2330; 43,36 € 
2023;Calvados;Oui;Non;1;Bretteville-sur-Laize;Autres dépenses de fonctionnement; 127 782,63 € ;1937; 65,97 € 
2023;Calvados;Oui;Non;2;Le Breuil-en-Auge;Autres dépenses de fonctionnement; 67 223,60 € ;1016; 66,16 € 
2023;Calvados;Oui;Non;1;Cahagnes;Autres dépenses de fonctionnement; 66 262,03 € ;1421; 46,63 € 
2023;Calvados;Oui;Non;3;Cambes-en-Plaine;Autres dépenses de fonctionnement; 72 036,93 € ;1766; 40,79 € 
2023;Calvados;Oui;Non;1;Clécy;Autres dépenses de fonctionnement; 84 411,59 € ;1319; 64,00 € 
2023;Calvados;Oui;Non;2;Cresserons;Autres dépenses de fonctionnement; 73 132,54 € ;1126; 64,95 € 
2023;Calvados;Oui;Non;2;Éterville;Autres dépenses de fonctionnement; 74 987,11 € ;1670; 44,90 € 
2023;Calvados;Oui;Non;2;Feuguerolles-Bully;Autres dépenses de fonctionnement; 56 609,33 € ;1464; 38,67 € 
2023;Calvados;Oui;Non;1;Fontenay-le-Marmion;Autres dépenses de fonctionnement; 74 429,43 € ;1960; 37,97 € 
2023;Calvados;Oui;Non;2;Fontenay-le-Pesnel;Autres dépenses de fonctionnement; 43 183,17 € ;1215; 35,54 € 
2023;Calvados;Oui;Non;2;Grandcamp-Maisy;Autres dépenses de fonctionnement; 77 252,20 € ;1555; 49,68 € 
2023;Calvados;Oui;Non;2;Maltot;Autres dépenses de fonctionnement; 38 842,25 € ;1040; 37,35 € 
2023;Calvados;Oui;Non;1;Moyaux;Autres dépenses de fonctionnement; 66 568,28 € ;1371; 48,55 € 
2023;Calvados;Oui;Non;3;Saint-Contest;Autres dépenses de fonctionnement; 99 317,71 € ;2564; 38,74 € 
